"submission_id","bee_id","project_id","gender","age","question","answer"
"57704035","7135392","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Health Benefits'"
"57704037","3100698","29377","['Female']","['<=35']","opinion.conversation_quality","'3'"
"57704155","7054770","29377","['Male']","['<=35']","bee.household_income.uk","'Medium income'"
"57704159","6804537","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Bonio"
"57704270","6899547","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Harrington’s"
"57704300","4026774","29377","['Male']","['>35']","bee.pet.types","'Dog"
"57704393","6901319","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Extremely likely'"
"57704574","6959124","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704009","2320538","29377","['Male']","['>35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57704035","7135392","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'High Prices'"
"57704109","7069969","29377","['Female']","['>35']","bee.employment.industry","'Manufacturing'"
"57704361","5881322","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'No Reasons / Would Choose Brand'"
"57704456","7077728","29377","['Female']","['>35']","bee.relationship_status","'Married / Civil partnered'"
"57704485","6235815","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704665","3418181","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704672","3620136","29377","['Male']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704037","3100698","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are somewhat more appealing'"
"57704070","7125424","29377","['Female']","['>35']","Why have you stopped using these products or brands?","'High Prices'"
"57704155","7054770","29377","['Male']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57704217","6903044","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57704217","6903044","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57704270","6899547","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Extremely likely'"
"57704285","7090367","29377","['Male']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are somewhat more appealing'"
"57704379","2200581","29377","['Female']","['>35']","bee.pet.types","'Dog'"
"57704393","6901319","29377","['Female']","['>35']","bee.raw_age","61.0"
"57704070","7125424","29377","['Female']","['>35']","bee.relationship_status","'Single'"
"57704088","3908539","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'All / Any Kinds of Owners'"
"57704155","7054770","29377","['Male']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Engagement'"
"57704361","5881322","29377","['Female']","['>35']","bee.children.age_under_18","'2'"
"57704379","2200581","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix"
"57704456","7077728","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704584","7071077","29377","['Male']","['<=35']","bee.ethnicity","'White'"
"57704088","3908539","29377","['Male']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57704173","6669919","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)'"
"57704177","7107538","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","Nutritional Content'"
"57704186","7121681","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Bonio'"
"57704379","2200581","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Wagg"
"3599044","","","['Parents']","[23.0]","bee.survey.awareness.source","'Familiar with retailer label brands"
"57704485","6235815","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704574","6959124","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Unsure'"
"57704655","337505","29377","['Female']","['>35']","bee.children.ages","'4-6"
"57704037","3100698","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57704109","7069969","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'High Price'"
"57704159","6804537","29377","['Female']","['>35']","bee.raw_age","37.0"
"57704186","7121681","29377","['Male']","['<=35']","bee.children.age_under_18","'0'"
"57704209","7007448","29377","['Male']","['>35']","bee.location.country","'United Kingdom'"
"57704233","7113559","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'Bad Flavour"
"57704300","4026774","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704300","4026774","29377","['Male']","['>35']","bee.employment_status","'Employed full time'"
"57704361","5881322","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Product Format'"
"57704379","2200581","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Wagg"
"57704506","7002153","29377","['Female']","['>35']","bee.birth_year","'1977'"
"57704573","7068226","29377","['Male']","['>35']","bee.employment_status","'Not working'"
"57704573","7068226","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57704691","6868064","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","Pets at Home'"
"57704186","7121681","29377","['Male']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Poor Quality Ingredients"
"57704270","6899547","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57704379","2200581","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57704401","7121898","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Engagement'"
"57704533","7094955","29377","['Female']","['>35']","bee.household_composition","'Parents'"
"57704655","337505","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704088","3908539","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Supermarket Own Label (Unspecified)"
"57704088","3908539","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with Goodboy"
"57704186","7121681","29377","['Male']","['<=35']","bee.pet.types","Cat'"
"57704186","7121681","29377","['Male']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57704250","5961131","29377","['Female']","['>35']","bee.relationship_status","'Married / Civil partnered'"
"57704361","5881322","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57704367","6973579","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Outdoor Games / Activities"
"57704387","5732661","29377","['Female']","['<=35']","bee.birth_year","'1988'"
"3599044","","","['Parents']","[23.0]","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Pet Dislikes Them'"
"57704485","6235815","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix"
"57704566","7087728","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57704573","7068226","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Bakers'"
"57704573","7068226","29377","['Male']","['>35']","bee.household_composition","'I live alone'"
"57704574","6959124","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57704655","337505","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Non-User"
"57704088","3908539","29377","['Male']","['>35']","bee.location.country","'United Kingdom'"
"57704097","5115761","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Webbox"
"57704155","7054770","29377","['Male']","['<=35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57704217","6903044","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Unsure"
"57704281","4809566","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57704285","7090367","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with Mars brands"
"57704393","6901319","29377","['Female']","['>35']","bee.pet.types","'Dog'"
"57704401","7121898","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704486","4728417","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Pedigree Dentastix'"
"57704507","7059724","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Baker’s'"
"57704672","3620136","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very unlikely'"
"57704035","7135392","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57704097","5115761","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57704097","5115761","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)"
"57704155","7054770","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57704185","7077582","29377","['Female']","['<=35']","bee.raw_age","27.0"
"57704300","4026774","29377","['Male']","['>35']","bee.mobile_op_sys","None"
"57704387","5732661","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"3599044","","","['Parents']","[23.0]","pet.bonding_moment.frequency#petcare.dog","'Multiple times in a week'"
"57704506","7002153","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57704591","7092045","29377","['Male']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704591","7092045","29377","['Male']","['>35']","bee.mobile_op_sys","None"
"57704070","7125424","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","No Brand Loyalty'"
"57704097","5115761","29377","['Male']","['<=35']","opinion.mars_vs_others#petcare","'Significantly different'"
"57704159","6804537","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)'"
"57704173","6669919","29377","['Male']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Responsible Owners'"
"57704393","6901319","29377","['Female']","['>35']","bee.location.country","'United Kingdom'"
"57704456","7077728","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Lily’s Kitchen"
"57704507","7059724","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Pedigree'"
"57704650","7131645","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","Pet Dislikes Them'"
"57704658","6895591","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Very likely'"
"57704672","3620136","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","\"\"\"Pet's Preference\"\"\""
"57704097","5115761","29377","['Male']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57704109","7069969","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'Wagg'"
"57704109","7069969","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704486","4728417","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Quality"
"57704514","5353208","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704533","7094955","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704533","7094955","29377","['Female']","['>35']","opinion.conversation_quality","'5 - Perfect / amazing'"
"57704566","7087728","29377","['Male']","['<=35']","opinion.conversation_quality","'5 - Perfect / amazing'"
"57704648","6282897","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Product Format'"
"57704665","3418181","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"57704109","7069969","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57704159","6804537","29377","['Female']","['>35']","bee.children.ages","13-15'"
"57704233","7113559","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Wagg'"
"57704285","7090367","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Pedigree'"
"57704300","4026774","29377","['Male']","['>35']","bee.household_composition","'Partner / spouse"
"57704379","2200581","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Winalot"
"57704506","7002153","29377","['Female']","['>35']","bee.household_composition","'I live alone'"
"57704506","7002153","29377","['Female']","['>35']","bee.survey.awareness.source","'I received a push notification on my phone'"
"57704507","7059724","29377","['Female']","['>35']","bee.household_income.usa","'Medium income'"
"57704584","7071077","29377","['Male']","['<=35']","bee.birth_year","'1995'"
"57704648","6282897","29377","['Female']","['>35']","bee.children.ages","'7-9'"
"57704650","7131645","29377","['Female']","['<=35']","bee.employment_status","'Employed part time'"
"57704655","337505","29377","['Female']","['>35']","bee.children.ages","7-9'"
"57704672","3620136","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree'"
"57704691","6868064","29377","['Male']","['>35']","bee.children.ages","10-12"
"57704009","2320538","29377","['Male']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57704009","2320538","29377","['Male']","['>35']","bee.mobile_op_sys","None"
"57704035","7135392","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"57704109","7069969","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Mars brands'"
"57704159","6804537","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very likely'"
"57704217","6903044","29377","['Female']","['>35']","bee.relationship_status","'Living with partner'"
"57704469","6883435","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Bakers"
"57704486","4728417","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704650","7131645","29377","['Female']","['<=35']","bee.employment.industry","\"\"\"I'm NOT working\"\"\""
"57704655","337505","29377","['Female']","['>35']","opinion.conversation_quality","'2'"
"57704009","2320538","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Flavour Variety"
"57704070","7125424","29377","['Female']","['>35']","bee.raw_age","37.0"
"57704088","3908539","29377","['Male']","['>35']","bee.household_composition","'Partner / spouse'"
"57704088","3908539","29377","['Male']","['>35']","bee.raw_age","48.0"
"57704249","4596600","29377","['Female']","['>35']","bee.employment_status","'Employed full time'"
"57704250","5961131","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Once a month'"
"57704361","5881322","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Non-User'"
"57704361","5881322","29377","['Female']","['>35']","bee.household_income.usa","'High income'"
"57704387","5732661","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"3599044","","","['Parents']","[23.0]","bee.employment_status","'Asian / Asian British'"
"57704566","7087728","29377","['Male']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Own label (e.g. Tesco, Sainsbury’s)'"
"57704584","7071077","29377","['Male']","['<=35']","bee.employment.industry","'Law / Legal services'"
"57704035","7135392","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Pedigree Dentastix"
"57704088","3908539","29377","['Male']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704112","6973662","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys'"
"57704155","7054770","29377","['Male']","['<=35']","bee.relationship_status","'Single'"
"57704159","6804537","29377","['Female']","['>35']","bee.birth_year","'1986'"
"57704541","5401668","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57704574","6959124","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704584","7071077","29377","['Male']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57704665","3418181","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704159","6804537","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'Own label (e.g. Tesco, Sainsbury’s)'"
"57704233","7113559","29377","['Female']","['<=35']","bee.pet.types","'Dog"
"57704379","2200581","29377","['Female']","['>35']","bee.birth_year","'1976'"
"57704507","7059724","29377","['Female']","['>35']","opinion.conversation_quality","'5 - Perfect / amazing'"
"57704566","7087728","29377","['Male']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Convenience"
"57704573","7068226","29377","['Male']","['>35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57704591","7092045","29377","['Male']","['>35']","opinion.conversation_quality","'3'"
"57704650","7131645","29377","['Female']","['<=35']","bee.ethnicity","'Prefer not to say'"
"57704654","4988181","29377","['Female']","['>35']","bee.location.country","'United Kingdom'"
"57704655","337505","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57704658","6895591","29377","['Female']","['<=35']","bee.children.age_under_18","'0'"
"57704672","3620136","29377","['Male']","['>35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57704088","3908539","29377","['Male']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Better Alternatives'"
"57704159","6804537","29377","['Female']","['>35']","bee.survey.awareness.source","'I received a push notification on my phone'"
"57704185","7077582","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Crave'"
"57704217","6903044","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Purina'"
"57704217","6903044","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57704300","4026774","29377","['Male']","['>35']","bee.relationship_status","'In a committed relationship'"
"57704379","2200581","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Packaging'"
"57704379","2200581","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704393","6901319","29377","['Female']","['>35']","bee.relationship_status","'Single'"
"57704456","7077728","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'No Brand Loyalty"
"57704541","5401668","29377","['Female']","['>35']","bee.household_income.usa","'Medium income'"
"57704584","7071077","29377","['Male']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Neutral'"
"57704591","7092045","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Price"
"57704665","3418181","29377","['Female']","['>35']","bee.household_income.uk","'High income'"
"57704037","3100698","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57704270","6899547","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Hi Life"
"57704401","7121898","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57704456","7077728","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Pets at Home'"
"57704456","7077728","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"3599044","","","['Parents']","[23.0]","opinion.conversation_quality","'Somewhat different'"
"57704533","7094955","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Pet Dislikes Them'"
"57704573","7068226","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57704648","6282897","29377","['Female']","['>35']","bee.employment_status","'Employed full time'"
"57704665","3418181","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Mars brands'"
"57704665","3418181","29377","['Female']","['>35']","opinion.conversation_quality","'3'"
"57704691","6868064","29377","['Male']","['>35']","opinion.conversation_quality","'4'"
"57704754","7125659","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware'"
"57704003","781539","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with retailer label brands"
"57704035","7135392","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Very likely'"
"57704037","3100698","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704186","7121681","29377","['Male']","['<=35']","bee.employment.industry","'Retail'"
"57704209","7007448","29377","['Male']","['>35']","bee.pet.types","Cat'"
"57704250","5961131","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware'"
"57704250","5961131","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57704270","6899547","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704285","7090367","29377","['Male']","['>35']","bee.survey.awareness.source","'I received a push notification on my phone'"
"57704367","6973579","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704387","5732661","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Flavour Variety'"
"57704469","6883435","29377","['Male']","['>35']","bee.location.country","'United Kingdom'"
"57704469","6883435","29377","['Male']","['>35']","bee.relationship_status","'Living with partner'"
"3599044","","","['Parents']","[23.0]","Why have you stopped using these products or brands?","57704470"
"57704485","6235815","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57704506","7002153","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57704566","7087728","29377","['Male']","['<=35']","What reasons may explain these perceived differences or lack of differences?","Availability'"
"57704573","7068226","29377","['Male']","['>35']","bee.survey.awareness.source","'I received a message in the app'"
"57704573","7068226","29377","['Male']","['>35']","bee.raw_age","39.0"
"57704574","6959124","29377","['Female']","['>35']","bee.raw_age","36.0"
"57704658","6895591","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Availability'"
"57704009","2320538","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with retailer label brands"
"57704037","3100698","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"57704217","6903044","29377","['Female']","['>35']","bee.household_composition","Children aged 18+'"
"57704233","7113559","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57704379","2200581","29377","['Female']","['>35']","bee.raw_age","47.0"
"57704514","5353208","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Wagg'"
"57704541","5401668","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704655","337505","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57704035","7135392","29377","['Female']","['<=35']","bee.employment_status","'Employed full time'"
"57704070","7125424","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57704097","5115761","29377","['Male']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Negative'"
"57704185","7077582","29377","['Female']","['<=35']","bee.employment.industry","'Agriculture / Fishing'"
"57704233","7113559","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Significantly different'"
"57704270","6899547","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Brand Reputation'"
"57704361","5881322","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57704361","5881322","29377","['Female']","['>35']","bee.raw_age","51.0"
"57704507","7059724","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704566","7087728","29377","['Male']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57704655","337505","29377","['Female']","['>35']","bee.household_composition","'Partner / spouse"
"57704658","6895591","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'High Price'"
"57704009","2320538","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","No Brand Loyalty'"
"57704281","4809566","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57704285","7090367","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57704393","6901319","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704672","3620136","29377","['Male']","['>35']","bee.household_income.uk","'Medium income'"
"57704691","6868064","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Webbox"
"57704037","3100698","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704112","6973662","29377","['Male']","['>35']","bee.children.age_under_18","'1'"
"57704209","7007448","29377","['Male']","['>35']","bee.household_income.usa","'Medium income'"
"57704217","6903044","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Goodboy"
"57704285","7090367","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Multiple times in a week'"
"57704300","4026774","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with Mars brands'"
"57704387","5732661","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with other brands"
"57704456","7077728","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704533","7094955","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57704672","3620136","29377","['Male']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'No Reasons / Would Choose Brand'"
"57704271","7133330","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Positive'"
"57704285","7090367","29377","['Male']","['>35']","bee.employment_status","'Not working'"
"57704367","6973579","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix"
"57704574","6959124","29377","['Female']","['>35']","bee.children.age_under_18","'2'"
"57704591","7092045","29377","['Male']","['>35']","bee.employment_status","'Employed full time'"
"57704658","6895591","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Winalot'"
"57704070","7125424","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704159","6804537","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Neutral'"
"57704173","6669919","29377","['Male']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57704185","7077582","29377","['Female']","['<=35']","bee.household_composition","'Partner / spouse'"
"57704469","6883435","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Lily’s Kitchen'"
"57704506","7002153","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57704533","7094955","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57704648","6282897","29377","['Female']","['>35']","bee.raw_age","36.0"
"57704035","7135392","29377","['Female']","['<=35']","bee.pet.types","'Dog'"
"57704159","6804537","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Purina Adventuros"
"57704233","7113559","29377","['Female']","['<=35']","bee.relationship_status","'Living with partner'"
"57704281","4809566","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57704300","4026774","29377","['Male']","['>35']","bee.children.ages","'10-12'"
"57704361","5881322","29377","['Female']","['>35']","bee.relationship_status","'Married / Civil partnered'"
"57704401","7121898","29377","['Female']","['<=35']","bee.household_composition","'Partner / spouse'"
"57704514","5353208","29377","['Female']","['>35']","bee.location.country","'United Kingdom'"
"57704591","7092045","29377","['Male']","['>35']","bee.children.ages","\"\"\"I don't have children aged under 18\"\"\""
"57704648","6282897","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Outdoor Games / Activities"
